,Date,Temp
93652,2019-09-08,11.19
93653,2019-09-08,10.74
93654,2019-09-08,10.06
93655,2019-09-08,9.65
93656,2019-09-08,9.8
93657,2019-09-08,10.93
93658,2019-09-08,12.09
93659,2019-09-08,13.38
93660,2019-09-08,14.77
93661,2019-09-08,15.47
93662,2019-09-08,16.25
93663,2019-09-08,16.5
93664,2019-09-08,17.05
93665,2019-09-08,17.14
93666,2019-09-08,16.93
93667,2019-09-08,16.67
93668,2019-09-08,15.61
93669,2019-09-08,13.92
93670,2019-09-08,13.15
93671,2019-09-08,12.7
93672,2019-09-08,12.16
93673,2019-09-09,11.83
93674,2019-09-09,11.46
93675,2019-09-09,11.35
93676,2019-09-09,11.35
93677,2019-09-09,11.37
93678,2019-09-09,11.42
93679,2019-09-09,11.26
93680,2019-09-09,11.2
93681,2019-09-09,11.2
93682,2019-09-09,11.31
93683,2019-09-09,11.46
93684,2019-09-09,11.66
93685,2019-09-09,11.89
93686,2019-09-09,12.0
93687,2019-09-09,12.13
93688,2019-09-09,12.18
93689,2019-09-09,12.74
93690,2019-09-09,12.89
93691,2019-09-09,12.93
93692,2019-09-09,12.53
93693,2019-09-09,12.21
93694,2019-09-09,11.73
93695,2019-09-09,11.41
93696,2019-09-09,11.73
93697,2019-09-10,11.46
93698,2019-09-10,11.11
93699,2019-09-10,10.8
93700,2019-09-10,9.27
93701,2019-09-10,8.25
93702,2019-09-10,7.62
93703,2019-09-10,7.29
93704,2019-09-10,7.43
93705,2019-09-10,8.29
93706,2019-09-10,10.59
93707,2019-09-10,14.4
93708,2019-09-10,16.52
93709,2019-09-10,16.73
93710,2019-09-10,16.93
93711,2019-09-10,16.89
93712,2019-09-10,17.68
93713,2019-09-10,17.36
93714,2019-09-10,17.55
93715,2019-09-10,16.88
93716,2019-09-10,15.93
93717,2019-09-10,14.68
93718,2019-09-10,13.14
93719,2019-09-10,11.98
93720,2019-09-10,10.49
93721,2019-09-11,9.76
93722,2019-09-11,8.77
93723,2019-09-11,8.16
93724,2019-09-11,7.46
93725,2019-09-11,7.34
93726,2019-09-11,6.6
93727,2019-09-11,6.21
93728,2019-09-11,5.89
93729,2019-09-11,7.96
93730,2019-09-11,11.55
93731,2019-09-11,14.92
93732,2019-09-11,18.5
93733,2019-09-11,20.11
93734,2019-09-11,20.95
93735,2019-09-11,21.03
93736,2019-09-11,21.91
93737,2019-09-11,21.35
93738,2019-09-11,21.27
93739,2019-09-11,19.76
93740,2019-09-11,17.7
93741,2019-09-11,16.88
93742,2019-09-11,15.01
93743,2019-09-11,13.74
93744,2019-09-11,13.22
93745,2019-09-12,13.45
93746,2019-09-12,13.68
93747,2019-09-12,14.56
93748,2019-09-12,14.92
93749,2019-09-12,14.48
93750,2019-09-12,14.51
93751,2019-09-12,13.96
93752,2019-09-12,13.8
93753,2019-09-12,14.38
93754,2019-09-12,14.83
93755,2019-09-12,16.74
93756,2019-09-12,18.74
93757,2019-09-12,19.94
93758,2019-09-12,20.67
93759,2019-09-12,21.85
93760,2019-09-12,21.62
93761,2019-09-12,22.22
93762,2019-09-12,22.06
93763,2019-09-12,20.83
93764,2019-09-12,19.47
93765,2019-09-12,18.5
93766,2019-09-12,17.67
93767,2019-09-12,15.94
93768,2019-09-12,14.61
93769,2019-09-13,14.14
93770,2019-09-13,14.51
93771,2019-09-13,14.14
93772,2019-09-13,13.65
93773,2019-09-13,12.71
93774,2019-09-13,12.68
93775,2019-09-13,12.24
93776,2019-09-13,13.59
93777,2019-09-13,14.79
93778,2019-09-13,16.53
93779,2019-09-13,19.18
93780,2019-09-13,19.84
93781,2019-09-13,20.7
93782,2019-09-13,19.93
93783,2019-09-13,20.91
93784,2019-09-13,21.45
93785,2019-09-13,21.15
93786,2019-09-13,20.15
93787,2019-09-13,18.38
93788,2019-09-13,17.74
93789,2019-09-13,17.8
93790,2019-09-13,17.74
93791,2019-09-13,17.24
93792,2019-09-13,16.21
93793,2019-09-14,15.27
93794,2019-09-14,14.45
93795,2019-09-14,14.02
93796,2019-09-14,13.47
93797,2019-09-14,12.8
93798,2019-09-14,11.91
93799,2019-09-14,11.2
93800,2019-09-14,11.76
93801,2019-09-14,12.66
93802,2019-09-14,13.42
93803,2019-09-14,14.31
93804,2019-09-14,15.56
93805,2019-09-14,16.66
93806,2019-09-14,17.85
93807,2019-09-14,18.25
93808,2019-09-14,18.91
93809,2019-09-14,18.76
93810,2019-09-14,18.08
93811,2019-09-14,17.32
93812,2019-09-14,16.13
93813,2019-09-14,15.24
93814,2019-09-14,13.5
93815,2019-09-14,12.63
93816,2019-09-14,11.58
93817,2019-09-15,10.73
93818,2019-09-15,9.55
93819,2019-09-15,8.73
93820,2019-09-15,8.39
93821,2019-09-15,8.01
93822,2019-09-15,7.97
93823,2019-09-15,7.27
93824,2019-09-15,8.64
93825,2019-09-15,10.54
93826,2019-09-15,14.18
93827,2019-09-15,18.62
93828,2019-09-15,22.5
93829,2019-09-15,23.53
93830,2019-09-15,24.46
93831,2019-09-15,25.08
93832,2019-09-15,25.79
93833,2019-09-15,25.65
93834,2019-09-15,24.65
93835,2019-09-15,23.74
93836,2019-09-15,21.97
93837,2019-09-15,20.75
93838,2019-09-15,19.42
93839,2019-09-15,19.04
93840,2019-09-15,17.16
93841,2019-09-16,14.09
93842,2019-09-16,12.17
93843,2019-09-16,12.38
93844,2019-09-16,12.24
93845,2019-09-16,11.9
93846,2019-09-16,11.94
93847,2019-09-16,12.53
93848,2019-09-16,12.8
93849,2019-09-16,13.07
93850,2019-09-16,13.98
93851,2019-09-16,15.12
93852,2019-09-16,16.33
93853,2019-09-16,17.06
93854,2019-09-16,17.38
93855,2019-09-16,17.07
93856,2019-09-16,15.15
93857,2019-09-16,15.49
93858,2019-09-16,14.81
93859,2019-09-16,14.44
93860,2019-09-16,12.04
93861,2019-09-16,11.91
93862,2019-09-16,11.53
93863,2019-09-16,11.56
93864,2019-09-16,11.48
93865,2019-09-17,11.43
93866,2019-09-17,11.54
93867,2019-09-17,11.34
93868,2019-09-17,11.0
93869,2019-09-17,11.02
93870,2019-09-17,10.45
93871,2019-09-17,10.13
93872,2019-09-17,10.75
93873,2019-09-17,13.02
93874,2019-09-17,12.89
93875,2019-09-17,13.48
93876,2019-09-17,13.42
93877,2019-09-17,13.8
93878,2019-09-17,15.3
93879,2019-09-17,16.01
93880,2019-09-17,16.55
93881,2019-09-17,15.33
93882,2019-09-17,13.37
93883,2019-09-17,13.07
93884,2019-09-17,12.59
93885,2019-09-17,11.51
93886,2019-09-17,10.61
93887,2019-09-17,10.2
93888,2019-09-17,9.49
93889,2019-09-18,8.98
93890,2019-09-18,8.71
93891,2019-09-18,8.26
93892,2019-09-18,7.97
93893,2019-09-18,7.86
93894,2019-09-18,7.85
93895,2019-09-18,7.81
93896,2019-09-18,8.15
93897,2019-09-18,9.5
93898,2019-09-18,10.11
93899,2019-09-18,11.55
93900,2019-09-18,13.46
93901,2019-09-18,13.96
93902,2019-09-18,15.35
93903,2019-09-18,15.67
93904,2019-09-18,15.38
93905,2019-09-18,15.42
93906,2019-09-18,14.18
93907,2019-09-18,12.99
93908,2019-09-18,12.21
93909,2019-09-18,10.97
93910,2019-09-18,11.03
93911,2019-09-18,10.61
93912,2019-09-18,8.93
93913,2019-09-19,7.18
93914,2019-09-19,6.16
93915,2019-09-19,5.54
93916,2019-09-19,5.0
93917,2019-09-19,4.29
93918,2019-09-19,3.6
93919,2019-09-19,3.25
93920,2019-09-19,3.81
93921,2019-09-19,5.06
93922,2019-09-19,7.27
93923,2019-09-19,11.06
93924,2019-09-19,12.03
93925,2019-09-19,12.85
93926,2019-09-19,13.01
93927,2019-09-19,12.89
93928,2019-09-19,13.35
93929,2019-09-19,14.25
93930,2019-09-19,13.61
93931,2019-09-19,12.54
93932,2019-09-19,11.34
93933,2019-09-19,9.71
93934,2019-09-19,8.92
93935,2019-09-19,8.1
93936,2019-09-19,7.26
93937,2019-09-20,6.9
93938,2019-09-20,5.6
93939,2019-09-20,5.2
93940,2019-09-20,4.75
93941,2019-09-20,4.2
93942,2019-09-20,3.73
93943,2019-09-20,3.2
93944,2019-09-20,4.86
93945,2019-09-20,6.96
93946,2019-09-20,8.81
93947,2019-09-20,11.37
93948,2019-09-20,12.59
93949,2019-09-20,14.14
93950,2019-09-20,14.77
93951,2019-09-20,15.24
93952,2019-09-20,15.79
93953,2019-09-20,16.4
93954,2019-09-20,15.36
93955,2019-09-20,14.67
93956,2019-09-20,12.85
93957,2019-09-20,10.96
93958,2019-09-20,9.83
93959,2019-09-20,8.56
93960,2019-09-20,7.62
93961,2019-09-21,6.36
93962,2019-09-21,5.64
93963,2019-09-21,4.97
93964,2019-09-21,4.65
93965,2019-09-21,3.7
93966,2019-09-21,3.78
93967,2019-09-21,3.43
93968,2019-09-21,4.44
93969,2019-09-21,7.25
93970,2019-09-21,8.76
93971,2019-09-21,12.56
93972,2019-09-21,16.51
93973,2019-09-21,18.35
93974,2019-09-21,19.41
93975,2019-09-21,20.75
93976,2019-09-21,21.95
93977,2019-09-21,22.2
93978,2019-09-21,21.26
93979,2019-09-21,19.42
93980,2019-09-21,17.95
93981,2019-09-21,16.73
93982,2019-09-21,14.05
93983,2019-09-21,12.47
93984,2019-09-21,11.31
93985,2019-09-22,9.49
93986,2019-09-22,9.22
93987,2019-09-22,8.4
93988,2019-09-22,7.01
93989,2019-09-22,6.87
93990,2019-09-22,6.42
93991,2019-09-22,6.11
93992,2019-09-22,7.75
93993,2019-09-22,9.54
93994,2019-09-22,14.39
93995,2019-09-22,17.08
93996,2019-09-22,19.94
93997,2019-09-22,21.85
93998,2019-09-22,23.92
93999,2019-09-22,24.86
94000,2019-09-22,24.95
94001,2019-09-22,24.31
94002,2019-09-22,23.09
94003,2019-09-22,21.95
94004,2019-09-22,20.23
94005,2019-09-22,18.12
94006,2019-09-22,17.35
94007,2019-09-22,16.32
94008,2019-09-22,15.23
94009,2019-09-23,14.64
94010,2019-09-23,14.05
94011,2019-09-23,11.46
94012,2019-09-23,11.06
94013,2019-09-23,8.87
94014,2019-09-23,9.02
94015,2019-09-23,9.52
94016,2019-09-23,9.78
94017,2019-09-23,10.52
94018,2019-09-23,13.28
94019,2019-09-23,18.02
94020,2019-09-23,18.6
94021,2019-09-23,18.54
94022,2019-09-23,18.86
94023,2019-09-23,18.18
94024,2019-09-23,17.74
94025,2019-09-23,17.34
94026,2019-09-23,17.09
94027,2019-09-23,16.17
94028,2019-09-23,15.61
94029,2019-09-23,15.39
94030,2019-09-23,15.13
94031,2019-09-23,15.01
94032,2019-09-23,14.71
94033,2019-09-24,14.53
94034,2019-09-24,14.26
94035,2019-09-24,13.93
94036,2019-09-24,13.85
94037,2019-09-24,13.6
94038,2019-09-24,13.26
94039,2019-09-24,12.92
94040,2019-09-24,12.82
94041,2019-09-24,13.78
94042,2019-09-24,15.37
94043,2019-09-24,16.83
94044,2019-09-24,18.73
94045,2019-09-24,18.82
94046,2019-09-24,19.89
94047,2019-09-24,20.42
94048,2019-09-24,20.49
94049,2019-09-24,19.53
94050,2019-09-24,18.58
94051,2019-09-24,17.45
94052,2019-09-24,16.56
94053,2019-09-24,16.05
94054,2019-09-24,15.45
94055,2019-09-24,14.42
94056,2019-09-24,14.05
94057,2019-09-25,14.0
94058,2019-09-25,13.87
94059,2019-09-25,13.51
94060,2019-09-25,12.97
94061,2019-09-25,12.86
94062,2019-09-25,12.8
94063,2019-09-25,12.72
94064,2019-09-25,12.71
94065,2019-09-25,13.11
94066,2019-09-25,13.86
94067,2019-09-25,14.95
94068,2019-09-25,14.63
94069,2019-09-25,14.58
94070,2019-09-25,17.37
94071,2019-09-25,17.54
94072,2019-09-25,17.57
94073,2019-09-25,17.6
94074,2019-09-25,16.02
94075,2019-09-25,15.11
94076,2019-09-25,14.58
94077,2019-09-25,14.0
94078,2019-09-25,12.97
94079,2019-09-25,13.1
94080,2019-09-25,13.82
94081,2019-09-26,12.05
94082,2019-09-26,11.69
94083,2019-09-26,10.64
94084,2019-09-26,10.51
94085,2019-09-26,11.02
94086,2019-09-26,11.12
94087,2019-09-26,11.25
94088,2019-09-26,11.48
94089,2019-09-26,12.53
94090,2019-09-26,15.43
94091,2019-09-26,17.45
94092,2019-09-26,18.11
94093,2019-09-26,18.4
94094,2019-09-26,19.5
94095,2019-09-26,19.4
94096,2019-09-26,18.68
94097,2019-09-26,17.42
94098,2019-09-26,17.1
94099,2019-09-26,15.53
94100,2019-09-26,15.07
94101,2019-09-26,14.87
94102,2019-09-26,14.6
94103,2019-09-26,14.6
94104,2019-09-26,14.92
94105,2019-09-27,14.63
94106,2019-09-27,15.1
94107,2019-09-27,15.62
94108,2019-09-27,16.07
94109,2019-09-27,15.79
94110,2019-09-27,15.92
94111,2019-09-27,15.93
94112,2019-09-27,15.61
94113,2019-09-27,16.1
94114,2019-09-27,16.78
94115,2019-09-27,17.17
94116,2019-09-27,16.43
94117,2019-09-27,16.34
94118,2019-09-27,14.33
94119,2019-09-27,14.67
94120,2019-09-27,14.49
94121,2019-09-27,15.29
94122,2019-09-27,15.63
94123,2019-09-27,14.85
94124,2019-09-27,13.75
94125,2019-09-27,13.39
94126,2019-09-27,11.99
94127,2019-09-27,12.02
94128,2019-09-27,11.33
94129,2019-09-28,10.92
94130,2019-09-28,10.94
94131,2019-09-28,11.28
94132,2019-09-28,11.75
94133,2019-09-28,11.27
94134,2019-09-28,12.8
94135,2019-09-28,11.61
94136,2019-09-28,12.11
94137,2019-09-28,13.22
94138,2019-09-28,15.02
94139,2019-09-28,16.16
94140,2019-09-28,16.99
94141,2019-09-28,17.23
94142,2019-09-28,18.06
94143,2019-09-28,16.57
94144,2019-09-28,17.52
94145,2019-09-28,17.55
94146,2019-09-28,16.78
94147,2019-09-28,15.88
94148,2019-09-28,15.09
94149,2019-09-28,14.84
94150,2019-09-28,14.49
94151,2019-09-28,14.23
94152,2019-09-28,14.19
94153,2019-09-29,13.51
94154,2019-09-29,12.97
94155,2019-09-29,12.67
94156,2019-09-29,12.82
94157,2019-09-29,13.03
94158,2019-09-29,13.02
94159,2019-09-29,13.11
94160,2019-09-29,13.66
94161,2019-09-29,14.1
94162,2019-09-29,14.5
94163,2019-09-29,15.9
94164,2019-09-29,17.23
94165,2019-09-29,17.93
94166,2019-09-29,19.26
94167,2019-09-29,19.39
94168,2019-09-29,18.64
94169,2019-09-29,17.59
94170,2019-09-29,17.81
94171,2019-09-29,17.57
94172,2019-09-29,17.32
94173,2019-09-29,17.78
94174,2019-09-29,17.78
94175,2019-09-29,17.4
94176,2019-09-29,15.93
94177,2019-09-30,16.46
94178,2019-09-30,15.71
94179,2019-09-30,15.95
94180,2019-09-30,16.18
94181,2019-09-30,15.94
94182,2019-09-30,15.72
94183,2019-09-30,15.28
94184,2019-09-30,14.27
94185,2019-09-30,14.13
94186,2019-09-30,14.39
94187,2019-09-30,14.33
94188,2019-09-30,14.87
94189,2019-09-30,14.83
94190,2019-09-30,14.85
94191,2019-09-30,15.47
94192,2019-09-30,16.5
94193,2019-09-30,15.25
94194,2019-09-30,13.84
94195,2019-09-30,13.91
94196,2019-09-30,13.4
94197,2019-09-30,13.76
94198,2019-09-30,13.42
94199,2019-09-30,13.67
94200,2019-09-30,12.24
94201,2019-10-01,11.34
94202,2019-10-01,10.58
94203,2019-10-01,10.33
94204,2019-10-01,10.56
94205,2019-10-01,11.53
94206,2019-10-01,12.15
94207,2019-10-01,12.47
94208,2019-10-01,12.57
94209,2019-10-01,14.38
94210,2019-10-01,15.87
94211,2019-10-01,16.35
94212,2019-10-01,17.59
94213,2019-10-01,17.56
94214,2019-10-01,17.77
94215,2019-10-01,16.58
94216,2019-10-01,17.19
94217,2019-10-01,17.67
94218,2019-10-01,17.58
94219,2019-10-01,17.59
94220,2019-10-01,15.25
94221,2019-10-01,13.82
94222,2019-10-01,14.39
94223,2019-10-01,14.16
94224,2019-10-01,14.55
94225,2019-10-02,14.47
94226,2019-10-02,14.32
94227,2019-10-02,13.71
94228,2019-10-02,13.94
94229,2019-10-02,14.08
94230,2019-10-02,13.27
94231,2019-10-02,13.24
94232,2019-10-02,13.13
94233,2019-10-02,8.66
94234,2019-10-02,7.09
94235,2019-10-02,7.31
94236,2019-10-02,8.08
94237,2019-10-02,9.34
94238,2019-10-02,10.34
94239,2019-10-02,10.19
94240,2019-10-02,11.39
94241,2019-10-02,12.03
94242,2019-10-02,9.23
94243,2019-10-02,8.6
94244,2019-10-02,8.22
94245,2019-10-02,7.93
94246,2019-10-02,7.05
94247,2019-10-02,6.88
94248,2019-10-02,6.7
94249,2019-10-03,6.54
94250,2019-10-03,7.2
94251,2019-10-03,7.8
94252,2019-10-03,8.21
94253,2019-10-03,8.21
94254,2019-10-03,8.52
94255,2019-10-03,8.44
94256,2019-10-03,8.36
94257,2019-10-03,9.27
94258,2019-10-03,9.57
94259,2019-10-03,9.15
94260,2019-10-03,10.22
94261,2019-10-03,10.97
94262,2019-10-03,11.64
94263,2019-10-03,11.45
94264,2019-10-03,11.36
94265,2019-10-03,10.53
94266,2019-10-03,10.02
94267,2019-10-03,9.57
94268,2019-10-03,9.36
94269,2019-10-03,9.36
94270,2019-10-03,9.46
94271,2019-10-03,9.06
94272,2019-10-03,8.76
94273,2019-10-04,8.27
94274,2019-10-04,8.06
94275,2019-10-04,7.68
94276,2019-10-04,7.78
94277,2019-10-04,7.73
94278,2019-10-04,7.39
94279,2019-10-04,7.19
94280,2019-10-04,7.12
94281,2019-10-04,7.25
94282,2019-10-04,7.94
94283,2019-10-04,9.38
94284,2019-10-04,10.36
94285,2019-10-04,11.34
94286,2019-10-04,11.74
94287,2019-10-04,9.78
94288,2019-10-04,8.76
94289,2019-10-04,8.33
94290,2019-10-04,8.26
94291,2019-10-04,8.42
94292,2019-10-04,8.41
94293,2019-10-04,8.41
94294,2019-10-04,8.53
94295,2019-10-04,8.54
94296,2019-10-04,8.61
94297,2019-10-05,8.81
94298,2019-10-05,9.08
94299,2019-10-05,9.75
94300,2019-10-05,10.34
94301,2019-10-05,8.91
94302,2019-10-05,7.84
94303,2019-10-05,7.28
94304,2019-10-05,7.23
94305,2019-10-05,7.01
94306,2019-10-05,7.25
94307,2019-10-05,7.37
94308,2019-10-05,7.64
94309,2019-10-05,7.96
94310,2019-10-05,7.9
94311,2019-10-05,8.31
94312,2019-10-05,8.71
94313,2019-10-05,8.53
94314,2019-10-05,9.08
94315,2019-10-05,8.6
94316,2019-10-05,8.14
94317,2019-10-05,6.75
94318,2019-10-05,6.59
94319,2019-10-05,6.43
94320,2019-10-05,5.94
94321,2019-10-06,4.85
94322,2019-10-06,3.81
94323,2019-10-06,3.06
94324,2019-10-06,3.07
94325,2019-10-06,2.66
94326,2019-10-06,2.47
94327,2019-10-06,2.21
94328,2019-10-06,2.45
94329,2019-10-06,2.91
94330,2019-10-06,3.58
94331,2019-10-06,5.28
94332,2019-10-06,7.03
94333,2019-10-06,8.45
94334,2019-10-06,9.66
94335,2019-10-06,9.93
94336,2019-10-06,9.67
94337,2019-10-06,9.49
94338,2019-10-06,9.47
94339,2019-10-06,8.7
94340,2019-10-06,8.09
94341,2019-10-06,8.05
94342,2019-10-06,7.72
94343,2019-10-06,7.21
94344,2019-10-06,7.01
94345,2019-10-07,6.79
94346,2019-10-07,6.2
94347,2019-10-07,5.58
94348,2019-10-07,4.94
94349,2019-10-07,4.41
94350,2019-10-07,3.56
94351,2019-10-07,2.68
94352,2019-10-07,2.37
94353,2019-10-07,2.67
94354,2019-10-07,3.89
94355,2019-10-07,6.32
94356,2019-10-07,7.08
94357,2019-10-07,8.51
94358,2019-10-07,9.71
94359,2019-10-07,11.65
94360,2019-10-07,12.72
94361,2019-10-07,11.75
94362,2019-10-07,10.99
94363,2019-10-07,9.48
94364,2019-10-07,8.22
94365,2019-10-07,6.98
94366,2019-10-07,5.85
94367,2019-10-07,5.36
94368,2019-10-07,5.35
94369,2019-10-08,4.97
94370,2019-10-08,5.73
94371,2019-10-08,6.39
94372,2019-10-08,9.17
94373,2019-10-08,9.01
94374,2019-10-08,9.05
94375,2019-10-08,9.26
94376,2019-10-08,9.93
94377,2019-10-08,9.8
94378,2019-10-08,11.07
94379,2019-10-08,10.82
94380,2019-10-08,11.29
94381,2019-10-08,12.02
94382,2019-10-08,13.56
94383,2019-10-08,13.53
94384,2019-10-08,13.21
94385,2019-10-08,13.09
94386,2019-10-08,12.46
94387,2019-10-08,11.51
94388,2019-10-08,11.39
94389,2019-10-08,11.22
94390,2019-10-08,11.49
94391,2019-10-08,11.43
94392,2019-10-08,11.18
94393,2019-10-09,11.3
94394,2019-10-09,11.23
94395,2019-10-09,10.75
94396,2019-10-09,9.45
94397,2019-10-09,9.39
94398,2019-10-09,8.85
94399,2019-10-09,8.65
94400,2019-10-09,8.98
94401,2019-10-09,9.7
94402,2019-10-09,11.85
94403,2019-10-09,13.05
94404,2019-10-09,14.04
94405,2019-10-09,14.27
94406,2019-10-09,14.02
94407,2019-10-09,14.19
94408,2019-10-09,13.74
94409,2019-10-09,11.27
94410,2019-10-09,11.61
94411,2019-10-09,11.52
94412,2019-10-09,10.56
94413,2019-10-09,9.49
94414,2019-10-09,9.99
94415,2019-10-09,10.15
94416,2019-10-09,10.53
94417,2019-10-10,10.34
94418,2019-10-10,9.8
94419,2019-10-10,9.98
94420,2019-10-10,9.63
94421,2019-10-10,8.91
94422,2019-10-10,8.79
94423,2019-10-10,9.26
94424,2019-10-10,8.65
94425,2019-10-10,8.44
94426,2019-10-10,8.79
94427,2019-10-10,9.68
94428,2019-10-10,10.89
94429,2019-10-10,11.86
94430,2019-10-10,12.99
94431,2019-10-10,12.22
94432,2019-10-10,13.0
94433,2019-10-10,12.61
94434,2019-10-10,11.86
94435,2019-10-10,10.87
94436,2019-10-10,9.61
94437,2019-10-10,9.21
94438,2019-10-10,9.71
94439,2019-10-10,9.82
94440,2019-10-10,9.33
94441,2019-10-11,9.08
94442,2019-10-11,9.65
94443,2019-10-11,9.11
94444,2019-10-11,9.48
94445,2019-10-11,8.62
94446,2019-10-11,9.38
94447,2019-10-11,8.68
94448,2019-10-11,8.73
94449,2019-10-11,11.04
94450,2019-10-11,11.71
94451,2019-10-11,12.48
94452,2019-10-11,14.56
94453,2019-10-11,14.26
94454,2019-10-11,14.05
94455,2019-10-11,13.89
94456,2019-10-11,14.19
94457,2019-10-11,14.36
94458,2019-10-11,14.41
94459,2019-10-11,14.07
94460,2019-10-11,13.93
94461,2019-10-11,14.48
94462,2019-10-11,14.49
94463,2019-10-11,14.39
94464,2019-10-11,14.6
94465,2019-10-12,14.31
94466,2019-10-12,13.86
94467,2019-10-12,13.63
94468,2019-10-12,13.46
94469,2019-10-12,12.15
94470,2019-10-12,11.47
94471,2019-10-12,11.06
94472,2019-10-12,11.87
94473,2019-10-12,13.4
94474,2019-10-12,14.85
94475,2019-10-12,16.45
94476,2019-10-12,18.94
94477,2019-10-12,19.8
94478,2019-10-12,20.4
94479,2019-10-12,21.45
94480,2019-10-12,22.05
94481,2019-10-12,21.55
94482,2019-10-12,20.36
94483,2019-10-12,19.83
94484,2019-10-12,18.56
94485,2019-10-12,18.7
94486,2019-10-12,18.58
94487,2019-10-12,17.84
94488,2019-10-12,18.58
94489,2019-10-13,17.86
94490,2019-10-13,18.02
94491,2019-10-13,17.48
94492,2019-10-13,16.71
94493,2019-10-13,16.78
94494,2019-10-13,16.41
94495,2019-10-13,16.2
94496,2019-10-13,16.17
94497,2019-10-13,17.75
94498,2019-10-13,19.28
94499,2019-10-13,20.89
94500,2019-10-13,22.07
94501,2019-10-13,23.96
94502,2019-10-13,23.84
94503,2019-10-13,24.16
94504,2019-10-13,24.58
94505,2019-10-13,23.57
94506,2019-10-13,22.99
94507,2019-10-13,22.65
94508,2019-10-13,22.27
94509,2019-10-13,21.51
94510,2019-10-13,20.92
94511,2019-10-13,20.61
94512,2019-10-13,19.82
94513,2019-10-14,18.61
94514,2019-10-14,17.76
94515,2019-10-14,16.76
94516,2019-10-14,15.81
94517,2019-10-14,15.35
94518,2019-10-14,15.79
94519,2019-10-14,14.96
94520,2019-10-14,14.92
94521,2019-10-14,15.65
94522,2019-10-14,17.16
94523,2019-10-14,19.37
94524,2019-10-14,20.62
94525,2019-10-14,22.46
94526,2019-10-14,23.85
94527,2019-10-14,25.03
94528,2019-10-14,25.92
94529,2019-10-14,24.9
94530,2019-10-14,23.73
94531,2019-10-14,22.17
94532,2019-10-14,19.34
94533,2019-10-14,17.4
94534,2019-10-14,17.1
94535,2019-10-14,14.65
94536,2019-10-14,13.37
94537,2019-10-15,14.65
94538,2019-10-15,14.28
94539,2019-10-15,13.02
94540,2019-10-15,12.87
94541,2019-10-15,11.88
94542,2019-10-15,10.9
94543,2019-10-15,10.55
94544,2019-10-15,10.52
94545,2019-10-15,12.58
94546,2019-10-15,14.42
94547,2019-10-15,15.99
94548,2019-10-15,18.15
94549,2019-10-15,21.18
94550,2019-10-15,22.63
94551,2019-10-15,24.45
94552,2019-10-15,24.58
94553,2019-10-15,23.68
94554,2019-10-15,21.3
94555,2019-10-15,19.67
94556,2019-10-15,17.62
94557,2019-10-15,15.9
94558,2019-10-15,14.85
94559,2019-10-15,13.72
94560,2019-10-15,13.44
94561,2019-10-16,14.17
94562,2019-10-16,15.72
94563,2019-10-16,14.94
94564,2019-10-16,13.27
94565,2019-10-16,13.27
94566,2019-10-16,12.49
94567,2019-10-16,11.25
94568,2019-10-16,11.27
94569,2019-10-16,10.9
94570,2019-10-16,11.24
94571,2019-10-16,12.52
94572,2019-10-16,13.27
94573,2019-10-16,13.59
94574,2019-10-16,13.56
94575,2019-10-16,14.61
94576,2019-10-16,13.97
94577,2019-10-16,13.86
94578,2019-10-16,13.33
94579,2019-10-16,13.13
94580,2019-10-16,13.4
94581,2019-10-16,13.53
94582,2019-10-16,13.5
94583,2019-10-16,13.47
94584,2019-10-16,13.34
94585,2019-10-17,13.3
94586,2019-10-17,12.58
94587,2019-10-17,12.88
94588,2019-10-17,12.6
94589,2019-10-17,12.28
94590,2019-10-17,12.32
94591,2019-10-17,12.18
94592,2019-10-17,11.99
94593,2019-10-17,12.37
94594,2019-10-17,13.63
94595,2019-10-17,14.63
94596,2019-10-17,14.29
94597,2019-10-17,15.14
94598,2019-10-17,16.57
94599,2019-10-17,16.04
94600,2019-10-17,16.89
94601,2019-10-17,15.73
94602,2019-10-17,15.03
94603,2019-10-17,14.05
94604,2019-10-17,13.44
94605,2019-10-17,13.16
94606,2019-10-17,13.19
94607,2019-10-17,12.92
94608,2019-10-17,12.3
94609,2019-10-18,11.99
94610,2019-10-18,12.13
94611,2019-10-18,13.46
94612,2019-10-18,13.35
94613,2019-10-18,13.06
94614,2019-10-18,12.89
94615,2019-10-18,12.7
94616,2019-10-18,12.52
94617,2019-10-18,13.77
94618,2019-10-18,15.67
94619,2019-10-18,16.37
94620,2019-10-18,16.49
94621,2019-10-18,16.76
94622,2019-10-18,17.41
94623,2019-10-18,17.89
94624,2019-10-18,18.49
94625,2019-10-18,15.83
94626,2019-10-18,15.4
94627,2019-10-18,14.79
94628,2019-10-18,13.47
94629,2019-10-18,12.35
94630,2019-10-18,12.12
94631,2019-10-18,11.71
94632,2019-10-18,10.46
94633,2019-10-19,10.36
94634,2019-10-19,9.98
94635,2019-10-19,9.84
94636,2019-10-19,9.66
94637,2019-10-19,9.84
94638,2019-10-19,10.07
94639,2019-10-19,10.27
94640,2019-10-19,9.9
94641,2019-10-19,9.97
94642,2019-10-19,10.9
94643,2019-10-19,11.77
94644,2019-10-19,12.53
94645,2019-10-19,13.86
94646,2019-10-19,14.39
94647,2019-10-19,14.87
94648,2019-10-19,15.08
94649,2019-10-19,15.33
94650,2019-10-19,14.89
